time,air_temperature,burning_index_g,dead_fuel_moisture_1000hr,dead_fuel_moisture_100hr,mean_vapor_pressure_deficit,potential_evapotranspiration,precipitation_amount,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,wind_from_direction,wind_speed
2017-07-02,297.8256,3.2083333,18.445833,15.748215,0.77035713,32.279167,25.425001,85.889885,0.010470357,265.54642,228.42859,3.804762
2017-07-09,299.39404,29.791666,18.315475,15.241666,0.84636897,37.779167,13.75,89.65774,0.011105833,337.0357,214.17859,2.8583333
2017-07-16,299.25238,23.541666,19.611311,18.016071,0.6443452,32.383335,48.525005,93.43393,0.012641785,286.72324,190.55354,2.8684523
2017-07-23,300.45773,21.458334,20.629763,17.4375,0.7560714,33.712498,15.412501,92.75714,0.013102022,287.87738,197.76787,2.3904762
2017-07-30,297.85596,21.875,21.023811,17.68512,0.6939881,29.733332,18.824999,91.78512,0.010872857,267.01724,177.82141,2.6714287
2017-08-06,300.4149,30.041666,20.592262,16.807142,0.8367262,33.3625,34.070835,93.72976,0.012041013,286.978,228.25,3.4970238
2017-08-13,298.7607,23.0,21.079168,16.70119,0.78875,32.358334,18.420835,92.08392,0.010983571,282.21906,227.10713,3.2244046
2017-08-20,299.5369,24.791666,20.732143,17.439287,0.70327383,30.145834,20.566668,96.1119,0.012223869,263.1357,212.0,3.2261906
2017-08-27,296.85654,22.833334,20.872618,17.726786,0.63136905,27.883337,23.9,96.12559,0.010013155,276.17502,242.67857,3.5303571
2017-09-03,288.62442,27.583334,20.063692,16.752382,0.58845234,24.145834,17.791666,91.07261,0.008404344,219.79466,201.19643,4.294048
2017-09-10,284.2506,22.041666,21.62619,19.457144,0.52589285,21.558332,23.983335,93.22262,0.008341369,204.22322,228.64287,3.6458333
2017-09-17,287.0101,18.416666,20.486311,17.082144,0.6882737,21.995832,0.0,97.6994,0.010488155,218.16191,210.53572,1.6714287
2017-09-24,288.68033,22.958334,19.427382,17.138689,0.82083327,23.525,0.0,97.952385,0.011801428,215.80713,184.05357,2.057143
2017-10-01,284.48276,27.916666,19.284525,18.345833,0.70125,19.608334,14.337501,97.27798,0.0095125595,175.42024,215.39287,3.2119052
2017-10-08,286.397,26.791666,20.223215,18.295834,0.8442857,21.9375,45.595837,90.42739,0.009013511,156.16786,198.25,3.9029763
2017-10-15,284.99048,23.583334,22.828573,20.237501,0.4930357,15.491666,59.712505,94.25655,0.008964285,103.63928,174.21428,5.1749997
2017-10-22,280.95178,28.583334,21.677382,17.12262,0.76202375,19.529167,0.037499998,89.612495,0.006125536,158.34285,220.73213,4.4690475
2017-10-29,279.7214,27.375,21.394049,19.34762,0.41488096,13.25,82.3375,96.075005,0.0063953567,107.49821,210.14287,5.2089286
2017-11-05,277.95535,24.416666,24.077978,22.65,0.28125,9.920834,61.95,94.076195,0.0056604757,74.67441,198.01787,6.475595
2017-11-12,270.55594,23.458334,24.976786,20.08393,0.22184522,6.8333335,6.8958335,85.344055,0.0032202974,88.90952,214.33928,4.347619
2017-11-19,272.41965,27.083334,23.510717,19.274405,0.18285714,6.3458333,23.079168,95.325005,0.003833631,65.66131,211.26787,5.1755953
2017-11-26,273.1566,29.458334,23.105951,18.439882,0.3140476,10.358334,5.595833,87.488686,0.0034732737,73.20655,249.26787,6.474405
2017-12-03,272.43393,31.291666,21.569643,18.241667,0.33619046,8.704167,1.2,94.12618,0.0036686307,84.34881,222.51787,4.252381
2017-12-10,271.69345,32.708332,20.91369,17.539286,0.24059522,8.383334,8.200001,80.41309,0.003011726,62.62857,221.94646,6.872024
2017-12-17,263.51248,22.0,21.306547,21.03631,0.057916667,2.3125002,13.458333,97.3256,0.0021693453,59.236908,210.26787,5.433928
2017-12-24,270.86072,32.791668,21.462502,19.841072,0.17107141,5.65,27.975,87.90119,0.0029388096,49.24881,185.19643,5.0690475
2017-12-31,259.6887,26.541666,23.406548,23.635122,0.076904766,2.7708333,14.154167,91.473816,0.0014210712,59.44464,269.41074,5.928571
2018-01-07,257.16605,23.958334,24.036905,22.729166,0.072678566,3.1083336,9.099999,94.231544,0.0012822618,77.43096,269.8393,7.6934524
2018-01-14,266.78394,24.0,23.871428,20.535713,0.2707738,8.583333,50.337498,87.142265,0.0027099997,68.67858,186.92857,5.9202385
2018-01-21,265.00058,30.458334,23.860716,19.777977,0.175,6.091667,1.8666668,88.6131,0.0021234525,101.2131,187.82143,5.213095
2018-01-28,270.1649,27.583334,21.924997,15.93512,0.31214285,9.858334,8.974999,77.57798,0.0026910119,81.61786,198.30359,5.1458335
2018-02-04,262.9244,32.666668,21.135118,18.304762,0.17232144,7.120833,11.354167,91.75358,0.0019951786,71.45298,223.51784,6.4184527
2018-02-11,265.0363,23.833334,21.704168,21.082739,0.11827382,5.1375003,23.200003,96.65833,0.0022085714,81.90774,191.10713,4.9232144
2018-02-18,267.8768,26.125,21.564285,18.070833,0.2397619,8.716666,2.216667,91.73334,0.0026657737,146.18929,210.98213,4.614881
2018-02-25,275.68454,30.5,20.725,16.113691,0.43863094,14.041667,21.316668,81.81488,0.0042657144,92.833336,137.0357,5.0684524
2018-03-04,271.32498,31.125,20.063097,16.439285,0.31958333,12.254166,28.045832,86.43512,0.003028869,172.23454,253.375,6.197024
2018-03-11,269.56488,29.25,20.163095,17.954763,0.16511904,8.520833,8.858334,87.776794,0.0026911905,140.88036,225.92857,5.382143
2018-03-18,267.5893,33.25,20.770239,18.907143,0.1807143,9.225,17.279167,92.01428,0.002471488,158.24644,269.33926,6.032738
2018-03-25,268.24762,32.041668,19.319048,15.016071,0.22113097,12.041667,0.0,82.53571,0.0022757144,217.72023,206.75,5.2125
2018-04-01,273.0631,32.208332,19.098215,16.91488,0.2814881,14.087501,27.2125,87.98928,0.0036339287,181.43867,166.03572,4.6333337
2018-04-08,270.1226,31.708334,19.800596,16.125595,0.30428573,13.675,18.916666,76.584526,0.002641012,167.91429,218.99998,6.080358
2018-04-15,272.19284,24.666666,18.733334,15.483929,0.26607144,12.004166,24.2875,85.1131,0.0034864284,131.66965,168.94643,4.9011903
2018-04-22,272.29285,30.5,20.491074,17.502977,0.33273807,16.212502,20.966667,83.00179,0.0031980358,202.92737,268.0,5.941667
2018-04-29,277.35715,31.083334,18.708334,14.438095,0.5448809,21.504168,15.066667,84.625595,0.004909226,203.27501,163.14287,4.1369047
2018-05-06,293.4982,37.0,18.118452,13.652976,1.0317856,47.0,12.145833,78.35596,0.0073192255,302.06845,228.625,5.002381
2018-05-13,292.99405,35.458332,16.8125,12.620239,0.7403571,35.7625,2.4208333,80.75119,0.0062838686,272.06845,126.21429,3.1607144
